Athlete_Comp_ID,Athlete_name,Gender,age_yrs,Nation,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Major_Finalist,Major_Medalist,Olympic_Finalist,Olympic_Medalist,Temp_Snow,Temp_Air,Wind,Season,Season_Comp,Round,Score_Metric,Finish_Rank
MILES Hannah - USA - North American Cup 2 - 2018 - Final 1,MILES Hannah - USA,Women,23.0,USA,16.0,15.6,15.2,15.0,15.4,4.7,4.3,0,0,0,0,-8.0,-8.0,0.0,2018,2018-North American Cup 2,Final 1,59.27,13
GAGNON Sofiane - CAN - North American Cup 2 - 2018 - Final 1,GAGNON Sofiane - CAN,Women,21.0,CAN,18.0,17.3,16.6,17.7,17.9,6.0,6.0,0,0,0,0,-8.0,-8.0,0.0,2018,2018-North American Cup 2,Final 1,72.99,4
SHIMKO Avital - USA - North American Cup 1 - 2018 - Final 1,SHIMKO Avital - USA,Women,24.0,USA,17.7,17.4,17.2,17.9,17.5,7.8,7.3,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 1,Final 1,78.65,1
SHIMKO Avital - USA - North American Cup 2 - 2018 - Final 1,SHIMKO Avital - USA,Women,24.0,USA,18.0,17.9,17.7,17.9,17.7,6.4,6.7,0,0,0,0,-8.0,-8.0,0.0,2018,2018-North American Cup 2,Final 1,76.73,1
SOAR Hannah - USA - North American Cup 1 - 2018 - Final 1,SOAR Hannah - USA,Women,21.0,USA,16.9,16.7,16.7,16.6,16.8,6.3,6.0,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 1,Final 1,75.42,7
FUKUSHIMA Shunka - JPN - North American Cup 1 - 2018 - Final 1,FUKUSHIMA Shunka - JPN,Women,21.0,JPN,15.8,15.8,16.3,16.2,16.4,6.6,5.9,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 1,Final 1,72.1,13
MARKLE Searik - CAN - North American Cup 1 - 2018 - Final 1,MARKLE Searik - CAN,Women,23.0,CAN,16.4,16.4,16.4,16.0,16.7,4.6,4.2,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 1,Final 1,73.45,10
MILES Hannah - USA - North American Cup 3 - 2018 - Final 1,MILES Hannah - USA,Women,23.0,USA,14.8,15.0,15.0,12.4,16.4,6.0,4.0,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 3,Final 1,50.09,14
BROWN Berkley - CAN - North American Cup 3 - 2018 - Final 2,BROWN Berkley - CAN,Women,20.0,CAN,16.9,17.9,18.7,16.9,16.8,7.0,7.9,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 3,Final 2,79.46,4
FISHER Gabriella - USA - North American Cup 1 - 2018 - Final 1,FISHER Gabriella - USA,Women,20.0,USA,15.9,16.2,16.4,16.4,15.8,5.4,4.3,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 1,Final 1,69.46,14
GILBERT Valerie - CAN - North American Cup 1 - 2018 - Final 1,GILBERT Valerie - CAN,Women,22.0,CAN,16.9,16.3,17.2,17.3,17.1,7.8,6.9,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 1,Final 1,78.45,2
MICKEL Trudy - USA - North American Cup 1 - 2018 - Final 1,MICKEL Trudy - USA,Women,19.0,USA,16.3,16.1,16.2,15.9,16.3,6.8,6.0,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 1,Final 1,72.61,12
BROWN Berkley - CAN - North American Cup 2 - 2018 - Final 1,BROWN Berkley - CAN,Women,20.0,CAN,16.9,15.3,16.6,15.5,16.5,4.0,3.6,0,0,0,0,-8.0,-8.0,0.0,2018,2018-North American Cup 2,Final 1,39.28,14
JENSON Alex - USA - North American Cup 3 - 2018 - Final 1,JENSON Alex - USA,Women,25.0,USA,15.5,16.9,16.1,16.2,16.2,4.8,6.3,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 3,Final 1,73.58,11
MARKLE Searik - CAN - North American Cup 2 - 2018 - Final 1,MARKLE Searik - CAN,Women,23.0,CAN,16.5,15.2,16.1,16.9,17.4,5.8,5.4,0,0,0,0,-8.0,-8.0,0.0,2018,2018-North American Cup 2,Final 1,69.24,8
FISHER Gabriella - USA - North American Cup 3 - 2018 - Final 1,FISHER Gabriella - USA,Women,20.0,USA,16.8,16.2,18.0,16.5,17.4,6.6,6.7,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 3,Final 1,73.36,12
KARIOTIS Ali - USA - North American Cup 1 - 2018 - Final 1,KARIOTIS Ali - USA,Women,25.0,USA,15.5,14.0,14.5,15.7,15.0,8.1,7.7,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 1,Final 1,12.05,16
MICKEL Trudy - USA - North American Cup 2 - 2018 - Final 1,MICKEL Trudy - USA,Women,19.0,USA,16.6,15.8,14.9,16.4,16.2,6.8,6.2,0,0,0,0,-8.0,-8.0,0.0,2018,2018-North American Cup 2,Final 1,68.42,9
JENSON Alex - USA - North American Cup 1 - 2018 - Final 1,JENSON Alex - USA,Women,25.0,USA,16.3,17.2,16.8,16.8,17.0,6.4,6.3,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 1,Final 1,78.21,5
KARIOTIS Ali - USA - North American Cup 2 - 2018 - Final 2,KARIOTIS Ali - USA,Women,25.0,USA,16.4,16.9,17.0,16.8,16.9,6.3,6.2,0,0,0,0,-8.0,-8.0,0.0,2018,2018-North American Cup 2,Final 2,64.11,6
GAGNON Sofiane - CAN - North American Cup 1 - 2018 - Final 1,GAGNON Sofiane - CAN,Women,21.0,CAN,16.8,17.2,17.1,16.8,16.7,8.4,8.1,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 1,Final 1,78.4,3
SCHWINGHAMMER Maia - CAN - North American Cup 2 - 2018 - Final 1,SCHWINGHAMMER Maia - CAN,Women,19.0,CAN,18.3,16.3,17.2,17.5,17.6,5.8,6.0,0,0,0,0,-8.0,-8.0,0.0,2018,2018-North American Cup 2,Final 1,74.03,2
DESMARAIS GILBERT Laurianne - CAN - North American Cup 1 - 2018 - Final 1,DESMARAIS GILBERT Laurianne - CAN,Women,23.0,CAN,16.0,16.5,16.6,16.5,16.6,6.9,6.5,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 1,Final 1,73.77,9
GAGNON Sofiane - CAN - North American Cup 2 - 2018 - Final 2,GAGNON Sofiane - CAN,Women,21.0,CAN,17.4,17.3,16.4,17.0,17.2,7.5,7.5,0,0,0,0,-8.0,-8.0,0.0,2018,2018-North American Cup 2,Final 2,74.86,3
KAJIWARA Yuki - JPN - North American Cup 2 - 2018 - Final 1,KAJIWARA Yuki - JPN,Women,18.0,JPN,15.8,16.1,16.8,16.5,17.0,5.7,5.2,0,0,0,0,-8.0,-8.0,0.0,2018,2018-North American Cup 2,Final 1,72.34,5
O CONNELL Elizabeth - USA - North American Cup 1 - 2018 - Final 1,O CONNELL Elizabeth - USA,Women,24.0,USA,16.6,16.7,16.7,16.6,17.2,5.4,5.1,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 1,Final 1,76.23,6
